key,empty,street,city,state,zip,raw,n_meets
__empty__5642,1,,,,,,1
__empty__3813,1,,,,,,1
__empty__8898,1,,,,,,1
university of north florida golf course 1 betty holzendorf drive jacksonville fl 32224|FL,0,1 Betty Holzendorf Drive Jacksonville,Betty Holzendorf Drive Jacksonville,FL,32224,"University of North Florida Golf Course 1 Betty Holzendorf Drive Jacksonville, FL 32224",1
__empty__6945,1,,,,,,1
__empty__3923,1,,,,,,1
__empty__6614,1,,,,,,1
__empty__5473,1,,,,,,1
east field santa cruz ca 95003|CA,0,,East Field Santa Cruz,CA,95003,"East Field Santa Cruz, CA 95003",1
saint stephen s 315 forty first st w bradenton fl 34209|FL,0,315 Forty First St W Bradenton,Forty First St W Bradenton,FL,34209,"Saint Stephen's 315 Forty First St W Bradenton, FL 34209",1
__empty__6563,1,,,,,,1
__empty__5604,1,,,,,,1
__empty__6035,1,,,,,,1
__empty__4647,1,,,,,,1
__empty__3331,1,,,,,,1
mount saint mary college cross country course newbergh ny 12550|NY,0,,Mount Saint Mary College Cross-Country C,NY,12550,"Mount Saint Mary College Cross-Country Course Newbergh, NY 12550",1
valley pine country club 901 lasker golf course rd jackson nc 27845|NC,0,901 Lasker Golf Course Rd Jackson,Lasker Golf Course Rd Jackson,NC,27845,"Valley Pine Country Club 901 Lasker Golf Course Rd Jackson, NC 27845",1
__empty__15533,1,,,,,,1
__empty__4110,1,,,,,,1
university at albany ualbany albany ny 12222|NY,0,,University at Albany UALBANY ALBANY,NY,12222,"University at Albany UALBANY ALBANY, NY 12222",1
__empty__7594,1,,,,,,1
__empty__11987,1,,,,,,1
__empty__19383,1,,,,,,1
carl albert state college poteau ok 74932|OK,0,,Carl Albert State College Poteau,OK,74932,"Carl Albert State College Poteau, OK 74932",1
__empty__6341,1,,,,,,1
graham creek nature preserve gulf shores al 36527|AL,0,,Graham Creek Nature Preserve Gulf Shores,AL,36527,"Graham Creek Nature Preserve Gulf Shores, AL 36527",1
__empty__7549,1,,,,,,1
__empty__4417,1,,,,,,1
premier sports complex|,0,,,,,Premier Sports Complex,1
__empty__20306,1,,,,,,1
howard county fairgrounds greentown in|IN,0,,Howard County Fairgrounds Greentown,IN,,"Howard County Fairgrounds Greentown, IN",2
__empty__5870,1,,,,,,1
__empty__5698,1,,,,,,1
__empty__7332,1,,,,,,1
__empty__7550,1,,,,,,1
southeastern louisiana university hammond la 70403|LA,0,,Southeastern Louisiana University Hammon,LA,70403,"Southeastern Louisiana University Hammond, LA 70403",1
grinnell college golf course ia grinnell ia 50112|IA,0,,Grinnell College Golf Course,IA,50112,"Grinnell College Golf Course, IA Grinnell, IA 50112",1
columbus state university columbus ga 31904|GA,0,,Columbus State University Columbus,GA,31904,"Columbus State University Columbus, GA 31904",1
__empty__5166,1,,,,,,1
__empty__5191,1,,,,,,1
__empty__3833,1,,,,,,1
__empty__3828,1,,,,,,1
__empty__187,1,,,,,,1
__empty__206,1,,,,,,1
mckendree university xc course lebanon il 63044|IL,0,,McKendree University XC Course Lebanon,IL,63044,"McKendree University XC Course Lebanon, IL 63044",1
university orlando fl 32817|FL,0,,University Orlando,FL,32817,"University Orlando, FL 32817",1
goodman cross country course bethlehem pa 18015|PA,0,,Goodman Cross Country Course Bethlehem,PA,18015,"Goodman Cross Country Course Bethlehem, PA 18015",1
__empty__5376,1,,,,,,1
__empty__7312,1,,,,,,1
__empty__7294,1,,,,,,1
__empty__4409,1,,,,,,1
__empty__5274,1,,,,,,1
__empty__7547,1,,,,,,1
__empty__7556,1,,,,,,1
__empty__8839,1,,,,,,1
__empty__7157,1,,,,,,1
__empty__7205,1,,,,,,1
hope college x c course west ottawa golf course holland mi 49424|MI,0,,Holland,MI,49424,"Hope College X-C Course (West Ottawa Golf Course) Holland, MI 49424",1
__empty__4300,1,,,,,,1
__empty__5293,1,,,,,,1
winthrop univeristy farm course rock hill sc 29732|SC,0,,Winthrop Univeristy Farm Course Rock Hil,SC,29732,"Winthrop Univeristy Farm Course Rock Hill, SC 29732",1
iowa western community college council bluffs ia 51503|IA,0,,Iowa Western Community College Council B,IA,51503,"Iowa Western Community College Council Bluffs, IA 51503",1
__empty__3414,1,,,,,,1
__empty__3779,1,,,,,,1
__empty__3690,1,,,,,,1
__empty__3613,1,,,,,,1
__empty__6640,1,,,,,,1
__empty__6719,1,,,,,,1
__empty__3873,1,,,,,,1
__empty__3895,1,,,,,,1
__empty__3943,1,,,,,,1
coakley middle schooll norwood ma 2062|,0,,Coakley Middle Schooll Norwood,MA,,"Coakley Middle Schooll Norwood, MA 2062",2
valley point golf course valley center ks 67147|KS,0,,Valley Point Golf Course Valley Center,KS,67147,"Valley Point Golf Course Valley Center, KS 67147",2
__empty__6493,1,,,,,,1
lavern gibson championship cross country course 599 tabertown st terre haute in 47803|,0,599 Tabertown St. Terre Haute,,IN,47803,"LaVern Gibson Championship Cross Country Course 599 Tabertown St. Terre Haute,, in 47803",1
university park golf club muskegon mi 49442|MI,0,,University Park Golf Club Muskegon,MI,49442,"University Park Golf Club Muskegon, MI 49442",1
__empty__7449,1,,,,,,1
__empty__3714,1,,,,,,1
__empty__5615,1,,,,,,1
__empty__6026,1,,,,,,1
__empty__7915,1,,,,,,1
winfield hs course winfield kansas 67156|,0,,,KS,67156,"Winfield HS Course Winfield, Kansas 67156",4
__empty__5684,1,,,,,,1
__empty__5686,1,,,,,,1
__empty__5590,1,,,,,,1
__empty__9615,1,,,,,,1
__empty__5896,1,,,,,,1
freedom park charlotte nc charlotte nc 28203|NC,0,,Freedom Park - Charlotte,NC,28203,"Freedom Park - Charlotte, NC Charlotte, NC 28203",1
__empty__5894,1,,,,,,1
__empty__5819,1,,,,,,1
__empty__5873,1,,,,,,1
__empty__5800,1,,,,,,1
__empty__5786,1,,,,,,1
__empty__5658,1,,,,,,1
__empty__5620,1,,,,,,1
__empty__5740,1,,,,,,1
__empty__5493,1,,,,,,1
__empty__5717,1,,,,,,1
__empty__5578,1,,,,,,1
__empty__6200,1,,,,,,1
__empty__5291,1,,,,,,1
__empty__4612,1,,,,,,1
__empty__5486,1,,,,,,1
san gabriel park georgetown tx 78626|TX,0,,San Gabriel Park Georgetown,TX,78626,"San Gabriel Park Georgetown, TX 78626",1
__empty__4623,1,,,,,,1
__empty__4613,1,,,,,,1
__empty__4219,1,,,,,,1
__empty__9194,1,,,,,,1
__empty__5478,1,,,,,,1
__empty__5491,1,,,,,,1
__empty__9111,1,,,,,,1
fernandina beach 2800 bill melton rd fernandina beach fl 32304|FL,0,2800 Bill Melton Rd Fernandina Beach,Bill Melton Rd Fernandina Beach,FL,32304,"Fernandina Beach 2800 Bill Melton Rd Fernandina Beach, FL 32304",1
__empty__19790,1,,,,,,1
blue river cc venue blue river memorial park 725 lee boulevard shelbyville in 46176|IN,0,725 Lee Boulevard Shelbyville,Lee Boulevard Shelbyville,IN,46176,"Blue River CC Venue, Blue River Memorial Park 725 Lee Boulevard Shelbyville, IN 46176",1
__empty__7642,1,,,,,,1
__empty__5988,1,,,,,,1
__empty__7340,1,,,,,,1
__empty__6633,1,,,,,,1
__empty__7331,1,,,,,,1
texas a m eastern deadline college station tx 77843|TX,0,,College Station,TX,77843,"Texas A&M (Eastern Deadline) College Station, TX 77843",1
__empty__6891,1,,,,,,1
__empty__6698,1,,,,,,1
ciu cross country course columbia sc|SC,0,,CIU Cross-Country Course Columbia,SC,,"CIU Cross-Country Course Columbia, SC",1
university of south carolina 900 clemson rd columbia sc 29229|SC,0,900 Clemson Rd Columbia,Clemson Rd Columbia,SC,29229,"University of South Carolina 900 Clemson Rd Columbia, SC 29229",1
__empty__10275,1,,,,,,1
__empty__5917,1,,,,,,1
__empty__6675,1,,,,,,1
__empty__6858,1,,,,,,1
__empty__6876,1,,,,,,1
__empty__3944,1,,,,,,1
__empty__4134,1,,,,,,1
__empty__3921,1,,,,,,1
__empty__4067,1,,,,,,1
__empty__6900,1,,,,,,1
vsu petersburg va 23806|VA,0,,VSU Petersburg,VA,23806,"VSU Petersburg, VA 23806",2
__empty__4142,1,,,,,,1
__empty__4186,1,,,,,,1
__empty__3919,1,,,,,,1
__empty__3731,1,,,,,,1
__empty__6896,1,,,,,,1
__empty__4141,1,,,,,,1
mary help tampa fl|FL,0,,Mary Help Tampa,FL,,"Mary Help Tampa, FL",1
abilene christian university abilene tx 79602|TX,0,,Abilene Christian University Abilene,TX,79602,"Abilene Christian University Abilene, TX 79602",1
__empty__5583,1,,,,,,1
shorewood cross country course green bay wi 54115|WI,0,,Shorewood Cross Country Course Green Bay,WI,54115,"Shorewood Cross Country Course Green Bay, WI 54115",1
__empty__23157,1,,,,,,1
__empty__4176,1,,,,,,1
__empty__6778,1,,,,,,1
__empty__5020,1,,,,,,1
__empty__5411,1,,,,,,1
__empty__3771,1,,,,,,1
__empty__6744,1,,,,,,1
__empty__4299,1,,,,,,1
__empty__6859,1,,,,,,1
__empty__6538,1,,,,,,1
__empty__6574,1,,,,,,1
__empty__5930,1,,,,,,1
__empty__3199,1,,,,,,1
__empty__6562,1,,,,,,1
__empty__3700,1,,,,,,1
__empty__8064,1,,,,,,1
__empty__4005,1,,,,,,1
__empty__4629,1,,,,,,1
__empty__4645,1,,,,,,1
__empty__5432,1,,,,,,1
__empty__24973,1,,,,,,1
2017 ucsb gaucho invitational santa barbara ca 93101|CA,0,2017 UCSB Gaucho Invitational Santa Barbara,UCSB Gaucho Invitational Santa Barbara,CA,93101,"2017 UCSB Gaucho Invitational Santa Barbara, CA 93101",1
__empty__7540,1,,,,,,1
spc levelland tx 79336|TX,0,,SPC Levelland,TX,79336,"SPC Levelland, TX 79336",1
indiana university cross country course bloomington in 47408|IN,0,,Indiana University Cross-Country Course ,IN,47408,"Indiana University Cross-Country Course Bloomington, IN 47408",2
goddard hs goddard ks 67052|KS,0,,Goddard HS Goddard,KS,67052,"Goddard HS Goddard, KS 67052",1
__empty__14503,1,,,,,,1
__empty__2473,1,,,,,,1
quarry lakes regional park fremont ca 94536|CA,0,,Quarry Lakes Regional Park Fremont,CA,94536,"Quarry Lakes Regional Park Fremont, CA 94536",1
__empty__22619,1,,,,,,1
__empty__11903,1,,,,,,1
__empty__11851,1,,,,,,1
__empty__852,1,,,,,,1
saint mary s university mn 700 terrace hts 62 winona mn 55987|MN,0,700 Terrace Hts,Winona,MN,55987,"Saint Mary's University MN 700 Terrace Hts #62 Winona, MN 55987",2
south strbane community park washington pa 15301|PA,0,,South Strbane Community Park Washington,PA,15301,"South Strbane Community Park Washington, PA 15301",1
rock the desert festival field midland tx 7971|,0,,Rock the Desert Festival Field Midland,TX,,"Rock the Desert Festival Field Midland, TX 7971",2
wellsville cross country course wellsville kansas 66092|,0,,,KS,66092,"Wellsville Cross Country Course Wellsville, Kansas 66092",2
__empty__22985,1,,,,,,1
__empty__844,1,,,,,,1
letterkenny fields dallas pa 18612|PA,0,,Letterkenny Fields Dallas,PA,18612,"Letterkenny Fields Dallas, PA 18612",1
uw platteville platteville wi 53818|WI,0,,UW-Platteville Platteville,WI,53818,"UW-Platteville Platteville, WI 53818",1
__empty__13277,1,,,,,,1
__empty__13316,1,,,,,,1
the max a mandel municipal golf course 27700 fm 1472 mines road laredo tx 78045|TX,0,27700 FM,Mines Road Laredo,TX,27700,"The Max A. Mandel Municipal Golf Course 27700 FM 1472 Mines Road Laredo, TX 78045",1
wartburg xc course waverly ia wartburg iowa 50677|,0,,Wartburg XC Course - Waverly,IA,50677,"Wartburg XC Course - Waverly, IA Wartburg, Iowa 50677",1
marshfield fairgrounds marshfield ma 2050|,0,,Marshfield Fairgrounds Marshfield,MA,,"Marshfield Fairgrounds Marshfield, MA 2050",1
crescent lake park 1320 5th st n st petersburg fl 32312|FL,0,,th St. N. St Petersburg,FL,32312,"Crescent Lake Park 1320 5th St. N. St Petersburg, FL 32312",1
fort devens devens ma 03049|MA,0,,Fort Devens Devens,MA,03049,"Fort Devens Devens, MA 03049",1
__empty__7245,1,,,,,,1
__empty__7260,1,,,,,,1
__empty__861,1,,,,,,1
furman university golf course 400 n hwy 25 bypass greenville sc 29617|SC,0,400 N Hwy,Bypass Greenville,SC,29617,"Furman University Golf Course 400 N Hwy 25 Bypass Greenville, SC 29617",1
__empty__22083,1,,,,,,1
__empty__22089,1,,,,,,1
stony creek metropark 14500 e mile rd shelby twp mi 48316|MI,0,14500 E. Mile rd Shelby Twp.,E. Mile rd Shelby Twp.,MI,14500,"Stony Creek Metropark 14500 E. Mile rd Shelby Twp., MI 48316",1
__empty__3986,1,,,,,,1
__empty__17369,1,,,,,,1
tweetsie trail elizabethton tn elizabethton tn 37643|TN,0,,Elizabethton,TN,37643,"Tweetsie Trail, Elizabethton, TN Elizabethton, TN 37643",1
www trxctiming com st charles mo 63044|MO,0,,www.trxctiming.com St. Charles,MO,63044,"www.trxctiming.com St. Charles, MO 63044",1
__empty__14491,1,,,,,,1
__empty__14544,1,,,,,,1
mulvane hs grounds mulvane kansas 67110|,0,,,KS,67110,"Mulvane HS Grounds Mulvane, Kansas 67110",4
__empty__14384,1,,,,,,1
goshen 1 redskin rd goshen in 46526|IN,0,1 Redskin Rd. Goshen,Redskin Rd. Goshen,IN,46526,"Goshen #1 Redskin Rd. Goshen, IN 46526",1
lake mckethan brooksville fl|FL,0,,Lake Mckethan Brooksville,FL,,"Lake Mckethan Brooksville, FL",1
fl|FL,0,,,FL,,", FL",1
__empty__24738,1,,,,,,1
the range wtamu canyon tx 79015|TX,0,,The Range--WTAMU Canyon,TX,79015,"The Range--WTAMU Canyon, TX 79015",1
delaware park golf course buffalo ny 14208|NY,0,,Delaware Park Golf Course Buffalo,NY,14208,"Delaware Park Golf Course Buffalo, NY 14208",1
fun valley sports complex 4401 w 4th ave hutchinson ks 67501|KS,0,4401 W,th Ave Hutchinson,KS,67501,"Fun Valley Sports Complex 4401 W 4th Ave Hutchinson, KS 67501",1
sl sl fl 33040|FL,0,,SL SL,FL,33040,"SL SL, FL 33040",1
st stephens episcopal 5k bradenton fl 34209|FL,0,,k Bradenton,FL,34209,"St. Stephens Episcopal 5k Bradenton, FL 34209",1
angel mounds evansville in|IN,0,,Angel Mounds Evansville,IN,,"Angel Mounds Evansville, IN",1
texas a m cc corpus christi tx 78412|TX,0,,M-CC Corpus Christi,TX,78412,"Texas A&M-CC Corpus Christi, TX 78412",1
__empty__5476,1,,,,,,1
northwood 2101 n main st nappanee in 46550|IN,0,2101 N Main St Nappanee,N Main St Nappanee,IN,46550,"NorthWood 2101 N Main St Nappanee, IN 46550",3
cecil field 13715 lake newman st jacksonville fl 32312|FL,0,13715 Lake Newman St Jacksonville,Lake Newman St Jacksonville,FL,13715,"Cecil Field 13715 Lake Newman St Jacksonville, FL 32312",1
__empty__24981,1,,,,,,1
__empty__23081,1,,,,,,1
thomas county middle school thomasville ga 32312|GA,0,,Thomas County Middle School Thomasville,GA,32312,"Thomas County Middle School Thomasville, GA 32312",1
__empty__23595,1,,,,,,1
amherst middle school amherst nh 03031|NH,0,,Amherst Middle School Amherst,NH,03031,"Amherst Middle School Amherst, NH 03031",1
desales university 2755 station avenue center valley pa pa|,0,2755 Station Avenue Center Valley,Station Avenue Center Valley,PA,,"DeSales University 2755 Station Avenue Center Valley, PA PA",1
__empty__14011,1,,,,,,1
wellington hs 2101 greenview shores blvd wellington fl 33414|FL,0,2101 Greenview Shores Blvd Wellington,Greenview Shores Blvd Wellington,FL,33414,"Wellington HS 2101 Greenview Shores Blvd Wellington, FL 33414",1
st anselm college manchester nh 03045|NH,0,,St. Anselm College Manchester,NH,03045,"St. Anselm College Manchester, NH 03045",1
st mary university leavenworth kansas 66048|,0,,,KS,66048,"St Mary University Leavenworth, Kansas 66048",1
__empty__4676,1,,,,,,1
st paul s school 325 pleasent st concord nh 3301|,0,325 Pleasent St Concord,Pleasent St Concord,NH,,"St. Paul's School 325 Pleasent St Concord, NH 3301",1
walters state cc 500 s davy crockett pkwy morristown tn 37814|TN,0,500 S Davy Crockett Pkwy Morristown,S Davy Crockett Pkwy Morristown,TN,37814,"Walters State CC 500 S Davy Crockett Pkwy Morristown, TN 37814",1
wayne e dannehl national cross country course 4400 petrifying springs rd kenosha wi 53144|WI,0,4400 Petrifying Springs Rd Kenosha,Petrifying Springs Rd Kenosha,WI,53144,"Wayne E. Dannehl National Cross Country Course 4400 Petrifying Springs Rd Kenosha, WI 53144",1
__empty__4076,1,,,,,,1
boling park 1098 marietta hwy canton ga 30114|GA,0,1098 Marietta Hwy Canton,Marietta Hwy Canton,GA,30114,"Boling Park 1098 Marietta Hwy Canton, GA 30114",2
flandrau state park new ulm mn 555441|,0,,Flandrau State Park New Ulm,MN,,"Flandrau State Park New Ulm, MN 555441",1
__empty__4419,1,,,,,,1
__empty__4083,1,,,,,,1
__empty__7456,1,,,,,,1
graham creek nature preserve 1 pride dr foley al 36535|AL,0,1 Pride Dr. Foley,Pride Dr. Foley,AL,36535,"Graham Creek Nature Preserve 1 Pride Dr. Foley, AL 36535",1
arkansas batesville ar 72501|AR,0,,Arkansas Batesville,AR,72501,"Arkansas Batesville, AR 72501",1
southeast high school bradenton fl|FL,0,,Southeast High School Bradenton,FL,,"Southeast High School Bradenton, FL",1
out of door academy sarasota fl 34340|FL,0,,Out-of-Door Academy Sarasota,FL,34340,"Out-of-Door Academy Sarasota, FL 34340",1
__empty__6196,1,,,,,,1
__empty__4972,1,,,,,,1
__empty__5778,1,,,,,,1
bethel mennonite sarasota fl 34241|FL,0,,Bethel Mennonite Sarasota,FL,34241,"Bethel Mennonite Sarasota, FL 34241",1
woodlan 1300 green road woodburn in 46774|IN,0,1300 Green Road Woodburn,Green Road Woodburn,IN,46774,"Woodlan 1300 Green Road Woodburn, IN 46774",1
__empty__4730,1,,,,,,1
__empty__5342,1,,,,,,1
__empty__7509,1,,,,,,1
chamizal memorial national park el paso tx 800 south marcial st elpaso tx 79905|TX,0,800 South Marcial St. ElPaso,El Paso,TX,79905,"Chamizal Memorial National Park, El Paso, TX 800 South Marcial St. ElPaso, TX 79905",1
west virginia tech beckley wv 25801|WV,0,,West Virginia Tech Beckley,WV,25801,"West Virginia Tech Beckley, WV 25801",1
glen cannon country club 337 glen cannon dr pisgah forest nc 28768|NC,0,337 Glen Cannon Dr. Pisgah Forest,Glen Cannon Dr. Pisgah Forest,NC,28768,"Glen Cannon Country Club 337 Glen Cannon Dr. Pisgah Forest, NC 28768",1
__empty__6769,1,,,,,,1
__empty__6815,1,,,,,,1
wayne e dannehl national cross course kenosha wi 53144|WI,0,,Wayne E. Dannehl National Cross Course K,WI,53144,"Wayne E. Dannehl National Cross Course Kenosha, WI 53144",1
__empty__4876,1,,,,,,1
__empty__7020,1,,,,,,1
__empty__22257,1,,,,,,1
gordan college wenham ma 255 grapevine road wenham ma 1984|,0,255 Grapevine Road WENHAM,Wenham,MA,,"Gordan College, Wenham, MA 255 Grapevine Road WENHAM, MA 1984",1
__empty__7021,1,,,,,,1
__empty__4962,1,,,,,,1
__empty__5715,1,,,,,,1
__empty__6481,1,,,,,,1
__empty__4106,1,,,,,,1
__empty__4290,1,,,,,,1
__empty__8565,1,,,,,,1
__empty__4098,1,,,,,,1
lower woodland park seattle wa|WA,0,,Lower Woodland Park Seattle,WA,,"Lower Woodland Park Seattle, WA",1
__empty__3291,1,,,,,,1
stewart field on eckel street eckel street ft benning ga 31901|GA,0,,Stewart Field on Eckel Street Eckel Stre,GA,31901,"Stewart Field on Eckel Street Eckel Street Ft. Benning, GA 31901",1
__empty__6887,1,,,,,,1
__empty__6898,1,,,,,,1
__empty__4135,1,,,,,,1
__empty__3727,1,,,,,,1
__empty__4870,1,,,,,,1
__empty__3737,1,,,,,,1
__empty__4784,1,,,,,,1
__empty__8801,1,,,,,,1
__empty__4788,1,,,,,,1
__empty__6970,1,,,,,,1
__empty__4782,1,,,,,,1
forstproof xc course frostproof fl 33843|FL,0,,Forstproof XC Course Frostproof,FL,33843,"Forstproof XC Course Frostproof, FL 33843",1
new smyrna beach 100 barracuda blvd n smyrna beach fl 32169|FL,0,100 Barracuda Blvd. N. Smyrna Beach,Barracuda Blvd. N. Smyrna Beach,FL,32169,"New Smyrna Beach 100 Barracuda Blvd. N. Smyrna Beach, FL 32169",2
__empty__1279,1,,,,,,1
__empty__4108,1,,,,,,1
__empty__4424,1,,,,,,1
__empty__3405,1,,,,,,1
palisades golf course 2200 east palisade road sterling ut 84665|UT,0,2200 East Palisade Road Sterling,East Palisade Road Sterling,UT,84665,"Palisades Golf Course 2200 East Palisade Road Sterling, UT 84665",1
ouachita baptist cross country course arkadelphia ar|AR,0,,Ouachita Baptist Cross Country Course Ar,AR,,"Ouachita Baptist Cross Country Course Arkadelphia, AR",1
__empty__4558,1,,,,,,1
__empty__25008,1,,,,,,1
middle georgia state unviversity fulton mill rd macon ga 31206|GA,0,,Middle Georgia State Unviversity Fulton ,GA,31206,"Middle Georgia State Unviversity Fulton Mill Rd Macon, GA 31206",1
__empty__7333,1,,,,,,1
__empty__7261,1,,,,,,1
__empty__6709,1,,,,,,1
north athletic complex galloway nj 08240|NJ,0,,North Athletic Complex Galloway,NJ,08240,"North Athletic Complex Galloway, NJ 08240",1
shady rest park 7800 ft elevation mammoth lakes ca 93546|CA,0,7800 ft elevation,Mammoth Lakes,CA,93546,"Shady Rest Park (7800 ft elevation) Mammoth Lakes, CA 93546",1
gtbray park bradenton fl|FL,0,,GTBray Park Bradenton,FL,,"GTBray Park Bradenton, FL",1
__empty__7394,1,,,,,,1
laurel hill plantation mt pleasant sc 29466|SC,0,,Laurel Hill Plantation Mt Pleasant,SC,29466,"Laurel Hill Plantation Mt Pleasant, SC 29466",1
__empty__7588,1,,,,,,1
__empty__7882,1,,,,,,1
__empty__6568,1,,,,,,1
carousel farm park 3700 limestone rd wilmington de 19780|DE,0,3700 Limestone Rd Wilmington,Limestone Rd Wilmington,DE,19780,"Carousel Farm Park 3700 Limestone Rd Wilmington, DE 19780",1
__empty__7615,1,,,,,,1
st stephens episcopal bradenton fl|FL,0,,St. Stephens Episcopal Bradenton,FL,,"St. Stephens Episcopal Bradenton, FL",1
the north 40 xc course dekalb il 00000|IL,0,40 XC Course DeKalb,XC Course DeKalb,IL,00000,"The North 40 XC Course DeKalb, IL 00000",1
__empty__12276,1,,,,,,1
lincolin unversity xc course lincolin unversitry pa 99999|PA,0,,Lincolin Unversity XC Course Lincolin Un,PA,99999,"Lincolin Unversity XC Course Lincolin Unversitry, PA 99999",1
__empty__15918,1,,,,,,1
cottondale high school cottondale fl 32312|FL,0,,Cottondale High School Cottondale,FL,32312,"Cottondale High School Cottondale, FL 32312",1
letourneau university trails longview tx 75607|TX,0,,LeTourneau University Trails Longview,TX,75607,"LeTourneau University Trails Longview, TX 75607",1
